お仕事No.,応募数 合計
2203525798,0.8165824638400752
2203531242,1.9783708433449743
2203556362,1.0450074540234828
2203539995,1.89173198582643
2203553418,1.694275120961257
2203556394,1.012170761743326
2203536899,1.0115652284512333
2203558980,1.1094299418470708
2203520412,1.0365277487044886
2203555115,0.9746764682919585
2203559140,1.00065746851841
2203559289,0.8699953398159486
2203559337,0.8257043027612235
2203508914,1.9605686584679416
2203537373,1.4135367498501763
2203520321,2.019761460353383
2203545682,2.319915411857267
2203535788,1.2939267624722601
2203545476,1.2813774717767163
2203531107,1.896720487363211
2203559834,0.9700365390467383
2203555325,1.044047974257356
2203505337,1.1069761177677326
2203554041,0.9525233624642775
2203534249,1.1113281586171506
2203512438,1.161928164013494
2203549488,1.8494540287547112
2203519812,2.122615195810161
2203537393,0.839304617354797
2203470577,1.0165998997655783
2203559873,0.9408006425869999
2203529749,0.8351534659639438
2203555033,1.3988257010255278
2203530605,1.344135823290932
2203558818,0.9660947068265425
2203552466,1.0918434213745716
2203544503,1.408639406652886
2203533521,1.0202688006717262
2203510456,1.833316074634841
2203540838,1.9568700794079452
2203558540,1.3809079791070784
2203548293,1.0956717238180345
2203515868,0.8539520142664141
2203558121,1.6562913177121776
2203490910,1.8649583986212568
2203515598,2.031300844641288
2203558605,1.3755580547444657
2203555034,1.2128589295403267
2203516555,1.0133565805592806
2203520581,0.8624001383263235
2203550726,1.0573151541480994
2203549224,1.469591257682602
2203560047,0.8399012836121778
2203553869,0.8708823706950483
2203530089,1.1594259123001565
2203558998,1.0918590111093658
2203553951,1.0043142925559472
2203545409,1.6586003076767357
2203531747,2.101258098065595
2203551308,0.7392958479275697
2203546600,1.7157379690899868
2203526516,1.4500968918430308
2203516192,0.8003679185357205
2203505481,1.0805417628612357
2203539342,1.206577609748573
2203553728,1.2041628469396448
2203559708,1.2725084065587262
2203559408,1.4916612752400042
2203555633,0.7326585262202431
2203558672,0.6946484451400391
2203559311,0.9600542109197113
2203493732,1.429370296620655
2203521177,0.8467219234891843
2203559072,1.5615159432717802
2203536923,1.6721298881618674
2203544600,1.0606630398222747
2203537208,0.893612771417247
2203559431,1.202691858077017
2203558069,1.0795805110194094
2203543492,0.8426020956475394
2203528382,0.920124692053361
2203490372,1.4157744616103205
2203553404,0.9631094208750358
2203556405,1.4067267695346473
2203557773,1.0468314694494278
2203517069,2.373486994409663
2203558375,1.4183973231547136
2203548832,1.3966664625027645
2203556721,1.0228645955299074
2203555367,1.6961211979769053
2203550740,0.9124790694315221
2203556805,1.1463500878486155
2203558247,0.9597762221779346
2203529373,2.107199168521194
2203555759,1.1814204612939505
2203552507,1.758855749634044
2203526249,0.7274617183027224
2203558978,0.939798715683137
2203485986,1.0794283336300563
2203552678,1.0084296669848631
2203482084,1.7950879079461384
2203557975,0.9668191884817319
2203506122,0.7969902315267258
2203543130,1.3045291502548926
2203531125,1.1541878650942865
2203537714,1.928250139174622
2203512320,1.1136481242909928
2203556876,2.028389942056721
2203559960,0.8766201211126287
2203558581,1.4632868121714175
2203549503,1.0087392044625443
2203539533,2.2333309466693025
2203504099,0.9882218612993793
2203521163,1.5414946791875968
2203548070,1.1507218028786483
2203547727,0.9093769806281551
2203551817,1.0461015673510492
2203456354,1.1735452639632826
2203555568,1.3902093662321358
2203558365,1.0884205975951884
2203548609,1.009477576501962
2203555205,1.209738587156832
2203551593,1.1667709142596527
2203523845,1.127348348969527
2203536828,1.0972346116416423
2203559400,1.5666958906788935
2203552271,1.960438473172645
2203559030,1.97300728028357
2203557511,0.789078364883332
2203559918,0.497428808245544
2203529052,1.8906538848942216
2203541977,1.0477571477601868
2203548166,1.5389935280271088
2203508498,0.9860738791280234
2203544266,1.2623994258712472
2203559157,1.0798290647791366
2203551846,0.8279543212585309
2203557952,0.6564050257576162
2203537524,1.0018757561653906
2203526654,1.884368192904353
2203543743,1.2259442745601674
2203560023,1.065626869121971
2203524319,1.3002504830064694
2203559440,0.9721758333155571
2203551549,1.6942301486023355
2203553551,1.0503275976507431
2203546287,0.9432531093573223
2203465599,1.2837037460876963
2203509562,1.1842179624376792
2203558894,0.7346089930793154
2203554790,0.9345969975347705
2203557095,1.2932781049444406
2203558970,1.1474792160296479
2203527260,1.6059362205805578
2203555917,0.6722596150312706
2203551251,1.5342581675619835
2203482674,1.0430865303145662
2203557736,1.5954768034387083
2203526057,1.0919412253781384
2203540404,1.195597972684224
2203536042,1.1548110069368773
2203535595,1.505605742521718
2203549461,0.8232302579119437
2203559081,1.703928760710366
2203559837,0.8172943279693703
2203548827,1.3954578993882822
2203530478,1.4003000775172318
2203558285,0.8475645550743323
2203553081,0.9098561691415905
2203518798,0.7609786380889703
2203543552,1.4917666641052634
2203559123,1.028851341425268
2203555637,1.2443849279575687
2203552948,1.2904907757726785
2203553994,0.7047369950415634
2203539620,1.0506774175853208
2203558606,1.5014919292705986
2203559294,1.7217731483279863
2203534113,0.6821753908752375
2203522648,1.0054291540852287
2203475337,1.3773994258601232
2203546472,1.0443699907913022
2203555627,0.9475416104749692
2203557490,1.198139096968067
2203557525,1.4120915778803442
2203557478,1.0738424994140738
2203557757,1.0996568384902694
2203559854,0.9392923254562707
2203555924,1.3686590101238836
2203540727,0.99642327222709
2203529579,1.5687858683198834
2203557314,2.0062526765750137
2203543274,0.7812353608995356
2203542056,1.1434033778393626
2203553234,0.9215213820001662
2203557602,1.086765351352722
2203543660,1.846676501632356
2203559022,1.1160393923573728
2203559380,1.0574243045628196
2203556112,1.3292454678781283
2203546486,0.8701897757434874
2203514164,1.2809890145183007
2203556194,0.8188234631356904
2203469907,1.430146320096418
2203516439,1.0489195579634676
2203559877,1.0015512700658302
2203558587,1.6669777563348247
2203556081,0.9304929490925923
2203539792,0.9764524233381513
2203550991,1.0563334968075266
2203539501,0.8531115325550512
2203525758,0.9448928482846582
2203549053,1.0807706291858419
2203531586,0.915516818915584
2203535877,1.4625422263787309
2203556979,0.9556242191642087
2203559459,0.9683192931925518
2203542731,1.096575363534329
2203559406,0.8739242792558852
2203559615,1.5551155762786633
2203559941,0.8055748640729248
2203506697,0.8520000761313459
2203555403,2.021648382495874
2203524536,0.9457518290157967
2203554563,0.9387395357711806
2203527460,1.3742664181766522
2203559075,0.5747062548858421
2203503541,0.7513709281079882
2203545613,1.6437584966696521
2203527273,0.8911851860837351
2203559744,1.4957280327148348
2203558556,1.5339532326139262
2203513202,0.88235427804498
2203559899,0.8373188621367941
2203559115,1.8374932253825946
2203559211,0.6925971867764674
2203559482,0.7127558675933916
2203523505,1.1150736228213887
2203506216,0.670298183747188
2203542350,1.2474608594610859
2203559339,0.8166020425732428
2203522439,1.6797603498557987
2203554486,1.0572743076229945
2203556373,0.9332782530405912
2203556760,1.0657044393142856
2203505364,1.0460152179064224
2203524806,1.4143749169732853
2203557581,1.1489060211161721
2203507681,0.843458598833389
2203551358,0.7968949552449692
2203559367,0.7939179898107119
2203508367,1.2742220968304212
2203558431,0.9772829223857193
2203535000,0.7387409978103697
2203533207,0.8931403575495936
2203550112,0.9890457758832847
2203543569,1.012972733699551
2203559865,0.8234110881430248
2203537305,1.6134665240616837
2203559643,1.264587352034065
2203553957,1.0399857930229324
2203548372,0.9501635624815989
2203555713,0.8737379598208562
2203537434,1.863504090644566
2203509817,0.5420702886507537
2203557320,0.942366610128013
2203542564,1.2416275040085218
2203523823,0.8961497311808079
2203547782,1.441944512660882
2203558893,0.9599083566308415
2203458790,1.177406129045754
2203527092,1.505846092702192
2203519871,1.3526990931555136
2203532497,1.2888142045352966
2203511183,1.8244777729023545
2203554078,0.8962542340870608
2203554460,1.3440344402999527
2203547835,1.538571197717688
2203550228,1.369384191525505
2203538439,1.1856183241747005
2203483712,0.9578532538471475
2203556748,0.9428068011155781
2203526613,1.2808772713197933
2203549194,1.1163439935167627
2203528287,1.2132983207237504
2203532110,0.9085601397883428
2203548501,1.3651276719221368
2203549116,0.8826959049895486
2203558575,0.9734156032753427
2203543239,0.8853090412284227
2203523230,1.8776937328125367
2203558050,0.9764255645913833
2203558982,1.0952725575257656
2203551902,0.7059530553375228
2203555570,1.2040074166020718
2203558910,1.1725668759323862
2203558938,0.9226766026219075
2203557198,1.270288599687818
2203496246,1.342093401439254
2203523813,0.9479191592493044
2203554046,0.8375458947711136
2203505049,1.0663514316232914
2203553237,0.7498670395971773
2203557075,0.8707934899795512
2203556406,1.6317882570230253
2203532048,0.8722178289378114
2203549151,1.1753759063682854
2203545207,1.0526442795399167
2203549069,0.8976238002894011
2203513808,0.9292872007474924
2203469528,1.4581986659726351
2203546408,0.8619233220017236
2203514900,0.8579660137049389
2203541528,1.310750230997656
2203553753,1.2973865009034782
2203558954,1.0807208207659615
2203559195,0.7356491900677294
2203560058,0.5447064415622015
2203554380,0.9389143831864456
2203554766,1.2382782988322794
2203557374,1.017606618657848
2203557269,1.796610685373792
2203544974,1.5616433959694331
2203558993,1.6614338141510876
2203518467,1.1603481291274635
2203557913,1.2012535506611695
2203520201,0.8135929902902723
2203486982,0.9516708962696326
2203557018,0.8502482321221422
2203544231,0.9813742782204545
2203557066,0.9353970953576508
2203552598,0.8127008770630149
2203555081,0.7055312076372683
2203555507,1.2246802240546868
2203559928,0.8492708075140086
2203557261,1.0928884128024752
2203558679,0.8365680581052766
2203555702,0.6151838658368363
2203538889,0.9201765488883228
2203558383,0.7191230443695512
2203559646,1.1063876050345207
2203558972,1.0388086524517604
2203556144,1.144835300988497
2203555831,0.9767730676393619
2203520970,1.3753216635048966
2203539780,1.041129102112222
2203550020,0.9930158781636835
2203547057,1.1184286037011226
2203463050,1.0565095157971576
2203555027,0.9365166833198856
2203549402,0.934745088896548
2203528278,1.0430162425961758
2203535002,0.8239222323640688
2203555445,2.16045763830317
2203522707,0.9790365581252735
2203559053,1.1286810624126806
2203553655,0.8911534503628238
2203506496,1.0324506263284474
2203555003,1.3415530345257298
2203552342,0.9732353248923111
2203558839,0.9371747948099362
2203541284,0.836293085635767
2203558250,1.0773770505497828
2203559982,0.7327779518924867
2203549888,1.2997873732023808
2203556761,0.8622488188053409
2203550446,0.9450430930971677
2203556496,1.0808848115055658
2203546251,1.060754547844728
2203524599,1.359040186918273
2203559861,0.89015472183428
2203525279,1.0481635054078087
2203546181,0.7113574924488313
2203556451,1.3803570516748116
2203556295,1.3051521031697186
2203556473,0.9483540420734299
2203555735,0.991530097031483
2203534907,1.0318720996779012
2203552513,0.9453764019277574
2203555896,0.8164493458724377
2203529997,0.726646033959417
2203520119,0.8496485073908917
2203505681,1.786752181396294
2203497651,0.9975756696112421
2203553229,1.1260839838545207
2203547103,1.6790593014560222
2203531961,0.6957234007138773
2203554645,1.0504061076315796
2203529725,1.2658751761728702
2203517277,0.8196537244702512
2203549163,0.958417033785435
2203552325,0.8572633441515428
2203559497,0.7539410419002367
2203539539,1.1007914076244703
2203558594,1.2295975154787633
2203554838,1.376395098351207
2203548116,0.8036803630006601
2203532052,0.8815020338823113
2203556972,0.7567539526354621
2203535668,1.240217782944877
2203522931,1.2292824674920675
2203553691,1.3594157762829489
2203528626,1.135275381944478
2203553185,0.6947452930978113
2203475161,1.2831680490590391
2203559714,1.0397602390171428
2203540878,0.9050512845170741
2203524528,0.9109298746653688
2203554344,1.041672408424104
2203535014,0.6109514108643587
2203538928,0.618702452965632
2203557932,1.0019808644055468
2203553715,1.520093460469999
2203554328,1.0453369250832762
2203557195,1.3495629496755226
2203505378,0.7963622429403207
2203556513,1.1288448240566904
2203512702,1.1509914633136555
2203553378,0.8873878043752851
2203506655,0.9531974291543213
2203558125,1.427809505335569
2203520326,0.5441415920294523
2203548273,1.6827583426340835
2203513363,1.3319471336901538
2203559959,0.6674196971821253
2203557996,1.5414697870513343
2203548888,0.8796706305220571
2203553977,1.1421473658119046
2203558094,0.9214989259454823
2203558353,0.8473331007868711
2203559601,0.6110944478016983
2203520977,1.4299634008573918
2203554293,0.8834319212443149
2203486542,0.9298395423397346
2203541308,0.9717853679883796
2203554130,1.29281716993149
2203531237,1.4286044578905577
2203552621,1.5142840425748496
2203559914,1.495535282192172
2203540103,1.088168472130447
2203527261,1.6184129000798162
2203514679,2.3235085888668094
2203521500,0.9570585091593681
2203499629,0.9790888113739921
2203556821,0.9992057670727297
2203549201,1.1787542725481395
2203547263,1.0069249390585062
2203557553,1.1187473180900063
2203547620,1.5303852175782728
2203553168,1.0456657348600804
2203559943,0.6591653004082754
2203557843,0.5603735698649893
2203557273,1.702236018500491
2203550609,1.3050069091547056
2203532941,1.0072919648424756
2203511306,1.1715604120577923
2203550145,1.3649497311203767
2203552819,0.7088281717107427
2203553811,0.7545478320477076
2203559471,1.04247530671783
2203558829,1.0231352657431614
2203540681,1.1527385227341465
2203556912,0.8165253987164119
2203556778,1.1275675633288391
2203538907,0.7507883426803683
2203511955,0.9499712642897634
2203530633,1.0244877254735265
2203550674,0.8788115166620998
2203553681,0.9791179359593835
2203538266,1.0992925600836865
2203509354,0.7902604322877345
2203556135,0.928257830680094
2203487614,1.7715639585497385
2203547414,0.7062163013750744
2203512219,0.8932889882561491
2203557407,0.9830866717058151
2203519997,1.3632053596288913
2203559988,0.7800421487302297
2203550355,0.8741976824590099
2203557489,1.22783569597196
2203537466,1.0828366197628412
2203534778,0.9198203574193695
2203515624,1.377202021794161
2203495418,0.9039850100392018
2203555310,1.5200855682769516
2203542952,0.9129750751395878
2203548163,0.7990846709266448
2203553680,1.3273194422670107
2203541989,1.3080265205577666
2203482013,0.920837144385579
2203550200,0.5640592862490937
2203491945,0.6937776814213984
2203551819,1.0918791503306609
2203477830,0.9656420907501141
2203555199,0.6372754795669044
2203542016,1.5317998121021676
2203547049,0.9324231919394858
2203552388,0.9155329011827128
2203547021,1.2044405959490019
2203558690,2.0834845006291913
2203519656,1.0847981309808477
2203559989,1.7080079153768697
2203559218,1.0609963904728434
2203531179,0.8445611788319946
2203555578,1.269600365123509
2203547544,1.2594828170525738
2203550694,1.0270481544085228
2203516170,0.8760348801274992
2203547546,1.4746413527984228
2203510095,0.751922604283561
2203544019,1.278985820710266
2203549605,0.5767189997291261
2203526934,1.2175840754184926
2203545494,1.367896997832325
2203556676,0.7775912076482132
2203559489,0.9083451858756872
2203555756,0.8534105520309887
2203529559,1.4021696772532222
2203549174,1.5710674954482606
2203557708,1.0706543668285247
2203558678,1.62648860737203
2203549940,0.8062873432575717
2203538564,0.8495204696570109
2203558976,1.0595981866884014
2203533429,1.1810937280550398
2203559937,0.8580885178530662
2203554868,0.8019681585631401
2203555231,0.7038617067911994
2203552883,1.583045962552566
2203548661,1.13212988474557
2203549689,0.9708108953331964
2203522447,0.6654442908743908
2203532036,0.8616892715649407
2203489112,0.8076586448520418
2203545639,0.9946284881567842
2203536003,1.1276490361190457
2203544653,1.241188097651756
2203545872,1.3345860173274937
2203555687,1.2056907983422636
2203550837,0.8093632201120804
2203555449,1.3597232156435006
2203558890,0.5073615347727132
2203512949,1.2757965861313978
2203540785,1.1419902179192456
2203543835,0.7958731593090029
2203539017,0.9044852417133297
2203556322,0.7808930379245832
2203554635,0.9856334174731048
2203499854,0.8684205356492902
2203557986,0.8951030077709775
2203556134,1.3160964300170799
2203496895,1.1176911306366526
2203558841,1.4674147795671468
2203517183,1.0695942906025284
2203555977,0.5697899256284996
2203554326,1.639540954826198
2203549880,1.7977643147172657
2203559430,1.0124325485867849
2203557942,1.1650394097083736
2203548313,0.8444300292957557
2203542584,1.1033383327164963
2203554438,0.8837216881247099
2203557352,0.7991671329119798
2203558782,0.9111220006299355
2203559496,0.800537812123443
2203559490,0.963787386201897
2203518480,0.8058919218845214
2203558113,0.8405241001425633
2203558603,1.246974092245914
2203552252,0.7897762073304374
2203559284,0.8373068360715051
2203535953,0.9530409960624087
2203557499,0.8489960849217846
2203509078,0.9074725864823252
2203553855,1.0917689517060254
2203560024,0.5470398707458094
2203528576,1.0834591722224751
2203559183,0.8647420993159878
2203558784,0.6411929627015615
2203555173,0.7137239234386983
2203556957,1.2974495976591838
2203559249,0.5406072136377024
2203513046,1.0801306069467276
2203548828,0.8321700600520576
2203558340,2.002914197893802
2203532960,0.9261541866843381
2203526979,0.9966817322403623
2203559929,0.8580885178530662
2203556516,0.8498832260123794
2203543330,0.8939437765371266
2203559955,0.5254288026835436
2203540313,0.793651182105839
2203553308,0.8822214206830545
2203558768,0.6724731041957233
2203544770,0.6928623542798574
2203530566,1.21026827345328
2203559325,1.2854427483696016
2203529112,1.0222871113802914
2203559994,0.7158671189956887
2203542232,1.425833535468501
2203464630,0.9649640219415655
2203558215,1.2921446457413686
2203506119,0.8439766262739583
2203525682,1.4768423123641696
2203521159,0.7456118777155305
2203475785,0.9505321424806522
2203552319,0.9103582689047259
2203559645,0.6629432096870509
2203473183,1.237697431766247
2203559045,0.8996320588502816
2203479622,1.0842208382670644
2203557162,0.8422886605996008
2203482114,1.380358886814016
2203559703,1.8834525100258261
2203557497,0.6263765396825983
2203498524,1.0241829786838001
2203555497,2.235021651536176
2203557923,0.8086742179164088
2203504202,1.072839361339166
2203539329,1.0233520113415724
2203559935,0.6419454890257164
2203555200,0.7511477090407381
2203554271,1.6333072995733238
2203537632,0.7482354923472642
2203537586,0.7113857493334907
2203548848,1.1303551822776143
2203554428,1.050402435828662
2203548725,1.1139545300914406
2203559444,0.7667141933293466
2203559175,0.6006794063727603
2203508371,0.7581017064040995
2203559669,1.9798974094410178
2203478670,0.9633640754071355
2203526260,0.8319059520701377
2203554896,1.1128577777023323
2203556096,0.8347371448292654
2203553829,0.8924612691084738
2203525993,0.8692132944944491
2203557605,0.9744106270441665
2203559067,0.8784698229761347
2203555365,0.7827930254785811
2203508717,0.8138893998992548
2203555975,0.5807760485151807
2203558772,0.7553076216635283
2203559895,1.0161604167209015
2203559008,0.5208774530799501
2203557802,0.9143027086775355
2203559315,0.7532135298910402
2203556515,1.0360077844762534
2203554744,1.665528010804797
2203555016,1.1652366004150503
2203559415,0.759530599971467
2203554556,0.90443722076385
2203538005,0.6581064771588048
2203551368,0.8885444367680124
2203528403,0.7794808785665449
2203547046,1.049866935206619
2203535039,1.0802185750243403
2203539333,1.1012002016225078
2203557671,1.5710620910024433
2203559773,1.8102401731763995
2203454651,1.1374314384352204
2203542059,1.423541645835431
2203542728,0.8964193795219113
2203554662,0.6651942394197984
2203547922,0.7679928371013716
2203525290,1.1663833726400232
2203545328,1.1921373238666186
2203554549,1.051465118572791
2203556052,0.7058213589736666
2203557535,0.8278845715859312
2203555049,0.6421091492613109
2203551731,0.8425872435541569
2203556347,0.8232349420130582
2203559419,0.7672851626827275
2203556172,1.053500454180665
2203559848,0.7479827767522176
2203544329,0.7276718136657331
2203545558,1.5688547931602332
2203559986,0.9604086267520106
2203511015,1.005371852079193
2203559254,0.9408952837249133
2203527284,0.8189114489924799
2203526383,1.0585103424845412
2203555834,0.6368708269725416
2203553765,1.1014785987967253
2203549762,1.375586967914047
2203559122,1.0399005949756859
2203527789,0.8609536970549532
2203557675,0.8421882799573006
2203559352,0.7428035229316896
2203550384,1.4265895189374709
2203522917,0.9308536670904958
2203546400,1.1863181359792978
2203548825,0.8362244724257362
2203517343,0.6496595733138303
2203547254,0.6316300029692262
2203546728,0.7961002083877414
2203513103,1.089231515636398
2203516496,1.279166409809673
2203552740,0.8283767496829526
2203524515,1.3499722048335647
2203518288,1.0831678471974846
2203524540,0.9771941531591779
2203557507,1.034746839806224
2203559245,1.1363074591650346
2203535511,1.0765699955401344
2203551338,0.7699610709797
2203554677,0.8348297111796299
2203488009,1.889778693644924
2203458559,1.7069059015407313
2203549842,0.9135976786252155
2203558413,1.1011727034637542
2203552843,0.6712605900135135
2203498842,0.7494768800943067
2203553998,0.7147937858496742
2203558152,0.7217912381771658
2203472261,1.1961646006390874
2203559622,1.0458360296271119
2203555978,0.8206307000065106
2203526995,0.8322966517552008
2203558966,0.8586078120998575
2203555493,0.8481215363780081
2203504931,0.8788814283384889
2203542382,1.1628422339372384
2203557505,1.0025614882738592
2203557806,1.5134098779692702
2203559170,0.7332286337504418
2203511884,0.8331832892789115
2203537277,1.3453172455534337
2203554091,0.8807853495183577
2203559488,0.7239946336071033
2203559438,0.7600517330503834
2203504248,0.985259774599935
2203558516,0.7260361945357551
2203546550,0.9381332281002586
2203527135,0.8561042550800332
2203516776,1.7896528109687617
2203558625,0.7732615388363568
2203531749,0.8568410756629063
2203502245,1.1255756328852762
2203554566,1.0981482132529334
2203559450,1.136923610875095
2203558759,0.8181958071352693
2203554577,0.6688485081197817
2203501643,0.7355353881326973
2203556571,0.9831280090244202
2203545621,1.8327188851101415
2203537860,1.1314883401914861
2203553242,0.8588929642925429
2203504615,1.1619831040024529
2203534781,0.8784377822509992
2203552998,1.135066017771724
2203552955,0.8166939519828738
2203524680,0.9662659322476764
2203543579,0.9286808260326173
2203458546,0.7784251472136868
2203556140,0.8220896568879442
2203541248,0.6914227163405572
2203520600,1.20512912762439
2203509713,1.2359574151090833
2203520539,1.0573199012547543
2203547977,0.877467439931277
2203554742,1.3288534452184946
2203523016,0.7235335845246681
2203530797,1.0422752003932307
2203534322,1.4155303127918992
2203512491,0.9039850100392018
2203527946,0.6619909455846469
2203543537,0.8197838441090294
2203542194,1.787032937647856
2203557619,1.293252648806002
2203552142,0.8808905436344007
2203546405,0.8269356044981252
2203556403,0.8316733139167849
2203507195,0.9057995123346597
2203506275,1.1190165627975455
2203559099,1.1777433076678903
2203531553,0.778442958562126
2203528912,0.8579924170957185
2203536852,1.080337636325438
2203532877,0.8414971687695565
2203550069,0.8392363663397389
2203484767,0.9739402537515869
2203555314,1.5697985658698124
2203552663,1.244271927705088
2203545968,0.6254145167465928
2203552432,0.8584467964655349
2203558920,0.6463547796686531
2203551380,0.8351834774312706
2203558447,0.747494098346239
2203542614,1.3237287220187148
2203557689,0.658415169396365
2203525027,1.166686144129254
2203559677,1.049511139046173
2203534160,0.8796081699130347
2203551658,0.9926436030275606
2203480969,1.1810209537900433
2203558498,1.0462916528048962
2203559624,1.0562172824576934
2203555728,0.8272160925638304
2203551828,0.9949718418739651
2203549390,0.8370531156482799
2203544021,0.9183752815332281
2203549302,0.7710033915417493
2203533690,0.8800773092412804
2203551917,0.7065550942149602
2203552911,0.8379000068896769
2203553972,0.5074073360195052
2203546681,1.1947021702533782
2203547634,0.8557589666700202
2203528921,0.8186444137158909
2203528582,0.9746684067296262
2203504257,0.6840863691390581
2203558531,0.8412395596400601
2203553336,1.0865559696888343
2203550071,0.6388915936580835
2203558349,0.7979166310015153
2203546160,0.7136139794421785
2203524010,1.573992118390705
2203557688,0.7145273171360529
2203559033,1.335608359911509
2203541143,0.7020728381128057
2203545924,1.3743452979311286
2203555757,0.933374996537203
2203536161,0.8085511940693249
2203528436,1.7356501215149605
2203531707,0.8632591266445373
2203559394,0.6758165188731711
2203521896,1.5018566696211673
2203559609,0.7529123286728963
2203500104,0.8181370347212019
2203556253,1.0838654920652482
2203541885,0.9372885859016958
2203556117,1.1598364686182367
2203556799,0.668005425977628
2203499027,0.7945690041910735
2203558758,0.9782416293689473
2203549683,0.7591678862978973
2203559275,0.7356521556489983
2203548286,0.9963796756284045
2203558969,0.9858438536840143
2203546961,0.5628092946082686
2203552421,0.9313698545792165
2203527685,0.8489750945337484
2203557069,0.9886902643902176
2203557115,0.9536817280611036
2203544027,1.0048444757659576
2203518019,0.8192692549947121
2203560004,0.5117897271504662
2203558241,0.9138115919454887
2203543339,1.3966896238391238
2203485725,2.0095322779978546
2203552994,0.7218839872315269
2203524157,1.0737657798923188
2203559638,0.5992096209173414
2203552943,0.8132473711952452
2203555685,0.8892756471466973
2203557098,0.9725922662692632
2203554463,0.7597432841875411
2203555014,1.0799631594342152
2203532725,0.8518807914393388
2203559243,1.3158251797998408
2203545616,0.8672600276719774
2203551830,1.2020972373126295
2203552181,0.8235938387098602
2203504372,0.8495385616056642
2203540783,0.9782530596786078
2203528232,1.0431381085699312
2203487352,1.009021083485873
2203528828,0.784613260612006
2203544755,0.921275502726749
2203523556,0.7832399613936352
2203510171,0.9044937552959683
2203557733,0.9259418313516558
2203547043,0.999984017146182
2203543628,0.9038317595347374
2203559383,1.0517495998682396
2203557910,0.9094930444319046
2203536681,0.9610792025875347
2203544146,0.7827612376690557
2203554502,0.8115505348362726
2203555064,0.7794333821822316
2203556737,0.989145997277017
2203557710,1.219391472437998
2203547050,0.9294564119791127
2203531475,0.64118187500008
2203558783,1.0713229707023293
2203557165,0.8472489957664009
2203556639,1.203482881125471
2203557236,1.196423000932878
2203559766,0.5815016350993801
2203531720,0.9628415055397993
2203468015,1.201236311259942
2203559481,0.8626070902792119
2203452010,1.4157136287345033
2203555830,1.1039881680636403
2203537276,1.3750301080273686
2203559516,0.5757208313586893
2203528164,0.9581574360836117
2203535982,0.7905813127232898
2203545031,1.1971155214143125
2203536410,0.8729730032900658
2203552639,0.6321847006458848
2203558345,0.6568783928189289
2203560025,0.7967767396044466
2203559312,0.9282361412764341
2203555229,0.809566582702693
2203550026,0.8998376343385656
2203527950,0.9296930137335992
2203556642,0.8581874629573137
2203474123,1.180934093788145
2203543629,0.9493565422442986
2203555639,1.1190862932786414
2203556762,0.8740097640937292
2203546409,0.7272908023935198
2203553735,1.2837210487178206
2203526198,1.203669771968971
